fileName,totalCount,surpriseCount,index_pairs,surpriseScore,threshold
2452.txt,7.0,1,"2,3|",0.14285714285714285,0.26580399999999998
46353.txt,22.0,1,"8,9|",0.045454545454545456,0.31660525
14415.txt,7.0,1,"6,7|",0.14285714285714285,0.28797700000000004
11579.txt,12.0,1,"9,10|",0.083333333333333329,0.25240950000000001
125694.txt,43.0,4,"12,13|20,21|21,22|28,29|",0.093023255813953487,0.31920799999999999
158131.txt,33.0,3,"10,11|13,14|17,18|",0.090909090909090912,0.27784899999999996
235417.txt,20.0,2,"1,2|11,12|",0.10000000000000001,0.378471
266729.txt,34.0,3,"28,29|29,30|32,33|",0.088235294117647065,0.38626825000000004
260358.txt,15.0,3,"6,7|7,8|8,9|",0.20000000000000001,0.35863400000000001
144256.txt,23.0,2,"3,4|4,5|",0.086956521739130432,0.3420685
164186.txt,46.0,3,"2,3|3,4|28,29|",0.065217391304347824,0.38732299999999997
116276.txt,41.0,3,"19,20|20,21|29,30|",0.073170731707317069,0.39702800000000005
265552.txt,33.0,3,"11,12|12,13|26,27|",0.090909090909090912,0.33786900000000003
10883.txt,35.0,2,"10,11|17,18|",0.057142857142857141,0.2718605
199989.txt,17.0,2,"5,6|6,7|",0.11764705882352941,0.38778499999999999
110175.txt,20.0,3,"6,7|7,8|12,13|",0.14999999999999999,0.28185899999999997
107186.txt,24.0,1,"9,10|",0.041666666666666664,0.37113925000000003
132883.txt,35.0,4,"8,9|18,19|22,23|26,27|",0.11428571428571428,0.243509
64455.txt,75.0,7,"47,48|48,49|58,59|59,60|66,67|73,74|74,75|",0.093333333333333338,0.282306
206552.txt,38.0,3,"14,15|15,16|36,37|",0.078947368421052627,0.32578275000000001
39034.txt,49.0,2,"4,5|37,38|",0.040816326530612242,0.2535
124993.txt,7.0,1,"6,7|",0.14285714285714285,0.28744800000000004
190588.txt,59.0,6,"1,2|2,3|3,4|37,38|47,48|48,49|",0.10169491525423729,0.38294450000000002
216999.txt,24.0,3,"15,16|16,17|17,18|",0.125,0.36324899999999999
176025.txt,39.0,5,"9,10|10,11|14,15|15,16|18,19|",0.12820512820512819,0.31356450000000002
253553.txt,17.0,1,"1,2|",0.058823529411764705,0.30699799999999999
83594.txt,15.0,2,"5,6|11,12|",0.13333333333333333,0.30163800000000002
251350.txt,16.0,2,"12,13|13,14|",0.125,0.25754674999999999
232813.txt,18.0,3,"3,4|8,9|9,10|",0.16666666666666666,0.28912899999999997
237980.txt,12.0,1,"6,7|",0.083333333333333329,0.26161074999999995
234251.txt,9.0,1,"8,9|",0.1111111111111111,0.36361399999999999
235629.txt,15.0,1,"7,8|",0.066666666666666666,0.26695849999999999
51439.txt,59.0,8,"24,25|25,26|32,33|33,34|34,35|51,52|52,53|56,57|",0.13559322033898305,0.38566449999999997
236334.txt,27.0,1,"23,24|",0.037037037037037035,0.39056049999999998
54541.txt,11.0,1,"5,6|",0.090909090909090912,0.37680950000000002
262765.txt,27.0,3,"14,15|15,16|26,27|",0.1111111111111111,0.3517885
236452.txt,17.0,1,"16,17|",0.058823529411764705,0.29009800000000002
106267.txt,27.0,2,"16,17|26,27|",0.07407407407407407,0.3807335
189754.txt,27.0,3,"22,23|23,24|24,25|",0.1111111111111111,0.33494649999999998
264328.txt,42.0,4,"11,12|12,13|13,14|14,15|",0.095238095238095233,0.36995349999999999
95321.txt,25.0,1,"2,3|",0.040000000000000001,0.39286900000000002
190211.txt,24.0,3,"2,3|3,4|4,5|",0.125,0.36344725
157982.txt,23.0,3,"3,4|4,5|10,11|",0.13043478260869565,0.31774400000000003
53574.txt,24.0,1,"21,22|",0.041666666666666664,0.27775499999999997
232797.txt,18.0,2,"4,5|5,6|",0.1111111111111111,0.38805974999999998
171170.txt,11.0,1,"5,6|",0.090909090909090912,0.21896399999999999
34464.txt,23.0,1,"20,21|",0.043478260869565216,0.34849450000000004
52911.txt,28.0,3,"9,10|10,11|22,23|",0.10714285714285714,0.34122474999999997
113911.txt,41.0,4,"8,9|18,19|19,20|20,21|",0.097560975609756101,0.33074499999999996
255042.txt,10.0,2,"7,8|8,9|",0.20000000000000001,0.38061899999999999
156295.txt,12.0,1,"1,2|",0.083333333333333329,0.30349900000000002
207937.txt,24.0,4,"1,2|2,3|3,4|4,5|",0.16666666666666666,0.35455325000000004
183331.txt,19.0,2,"8,9|14,15|",0.10526315789473684,0.20855750000000001
89654.txt,45.0,4,"7,8|14,15|15,16|16,17|",0.088888888888888892,0.334868
9671.txt,64.0,3,"27,28|30,31|48,49|",0.046875,0.21886574999999997
48008.txt,58.0,6,"42,43|45,46|48,49|49,50|52,53|53,54|",0.10344827586206896,0.29432375
151505.txt,22.0,3,"16,17|17,18|18,19|",0.13636363636363635,0.35527274999999997
151263.txt,17.0,2,"9,10|10,11|",0.11764705882352941,0.31942399999999999
162871.txt,57.0,8,"28,29|31,32|32,33|33,34|36,37|48,49|52,53|53,54|",0.14035087719298245,0.39807100000000001
173954.txt,28.0,3,"5,6|15,16|23,24|",0.10714285714285714,0.30717049999999996
262639.txt,19.0,2,"3,4|18,19|",0.10526315789473684,0.34355449999999998
252936.txt,21.0,2,"16,17|17,18|",0.095238095238095233,0.37420999999999999
11155.txt,52.0,3,"20,21|39,40|40,41|",0.057692307692307696,0.36133199999999999
216812.txt,29.0,4,"3,4|4,5|7,8|8,9|",0.13793103448275862,0.30031199999999997
227417.txt,18.0,2,"3,4|6,7|",0.1111111111111111,0.24504300000000001
265624.txt,10.0,1,"1,2|",0.10000000000000001,0.38963199999999998
45262.txt,47.0,6,"9,10|17,18|20,21|31,32|32,33|33,34|",0.1276595744680851,0.2904195
34114.txt,37.0,3,"2,3|23,24|26,27|",0.081081081081081086,0.34246700000000002
151908.txt,22.0,2,"12,13|16,17|",0.090909090909090912,0.35998324999999998
115192.txt,92.0,9,"1,2|2,3|54,55|78,79|79,80|82,83|89,90|90,91|91,92|",0.097826086956521743,0.35623349999999998
210734.txt,17.0,1,"3,4|",0.058823529411764705,0.36339699999999997
120897.txt,26.0,3,"5,6|17,18|25,26|",0.11538461538461539,0.36137799999999998
149835.txt,25.0,4,"18,19|19,20|20,21|21,22|",0.16,0.392675
128207.txt,26.0,1,"8,9|",0.038461538461538464,0.39477875000000001
77993.txt,39.0,4,"2,3|6,7|7,8|35,36|",0.10256410256410256,0.33331849999999996
20613.txt,16.0,1,"12,13|",0.0625,0.38846099999999995
154864.txt,23.0,1,"11,12|",0.043478260869565216,0.34236100000000003
164757.txt,30.0,3,"6,7|11,12|14,15|",0.10000000000000001,0.31213249999999998
156083.txt,23.0,2,"13,14|22,23|",0.086956521739130432,0.35743049999999998
84827.txt,32.0,2,"8,9|26,27|",0.0625,0.39746875000000004
205311.txt,24.0,2,"6,7|11,12|",0.083333333333333329,0.34855100000000006
24449.txt,30.0,3,"6,7|17,18|27,28|",0.10000000000000001,0.29802949999999995
204782.txt,16.0,2,"14,15|15,16|",0.125,0.25800925000000002
181724.txt,21.0,1,"1,2|",0.047619047619047616,0.39096199999999998
200296.txt,15.0,2,"12,13|13,14|",0.13333333333333333,0.3884745
226537.txt,16.0,1,"7,8|",0.0625,0.28065099999999998
253816.txt,33.0,2,"2,3|15,16|",0.060606060606060608,0.39441599999999999
42055.txt,26.0,3,"8,9|22,23|23,24|",0.11538461538461539,0.34286274999999999
122931.txt,24.0,1,"19,20|",0.041666666666666664,0.33501549999999997
85278.txt,50.0,5,"8,9|29,30|32,33|37,38|42,43|",0.10000000000000001,0.36216999999999999
33684.txt,13.0,1,"4,5|",0.076923076923076927,0.27787000000000001
237374.txt,15.0,2,"3,4|4,5|",0.13333333333333333,0.38292749999999998
68680.txt,17.0,2,"12,13|16,17|",0.11764705882352941,0.34892399999999996
212862.txt,25.0,2,"1,2|21,22|",0.080000000000000002,0.31824000000000002
34699.txt,26.0,3,"12,13|13,14|17,18|",0.11538461538461539,0.3581915
261640.txt,17.0,1,"11,12|",0.058823529411764705,0.286024
5507.txt,24.0,2,"3,4|9,10|",0.083333333333333329,0.33518599999999998
87453.txt,52.0,5,"20,21|21,22|42,43|43,44|44,45|",0.096153846153846159,0.29794550000000003
58009.txt,48.0,7,"15,16|16,17|17,18|18,19|26,27|27,28|31,32|",0.14583333333333334,0.35828525
72192.txt,30.0,4,"4,5|10,11|21,22|25,26|",0.13333333333333333,0.33276650000000002
166811.txt,37.0,3,"18,19|32,33|36,37|",0.081081081081081086,0.36627100000000001
59465.txt,32.0,4,"14,15|15,16|25,26|28,29|",0.125,0.39624825000000002
145004.txt,32.0,3,"7,8|16,17|24,25|",0.09375,0.32680774999999995
47883.txt,31.0,4,"11,12|12,13|13,14|16,17|",0.12903225806451613,0.32916849999999998
46545.txt,32.0,5,"17,18|18,19|19,20|20,21|21,22|",0.15625,0.35345275000000004
42045.txt,36.0,5,"22,23|23,24|24,25|27,28|31,32|",0.1388888888888889,0.39259500000000003
150353.txt,19.0,1,"18,19|",0.052631578947368418,0.350356
59459.txt,20.0,2,"14,15|18,19|",0.10000000000000001,0.38548775000000002
51005.txt,23.0,2,"20,21|21,22|",0.086956521739130432,0.29113650000000002
40108.txt,63.0,6,"37,38|38,39|39,40|45,46|48,49|49,50|",0.095238095238095233,0.350213
10059.txt,28.0,2,"22,23|25,26|",0.071428571428571425,0.37724299999999999
1017.txt,24.0,1,"22,23|",0.041666666666666664,0.39490700000000001
97888.txt,10.0,1,"4,5|",0.10000000000000001,0.38639400000000002
167272.txt,35.0,2,"30,31|31,32|",0.057142857142857141,0.3599715
30362.txt,68.0,6,"9,10|16,17|17,18|23,24|34,35|39,40|",0.088235294117647065,0.38881975000000002
145979.txt,24.0,3,"9,10|13,14|22,23|",0.125,0.39326125000000001
17939.txt,23.0,3,"10,11|11,12|12,13|",0.13043478260869565,0.37574350000000001
203764.txt,32.0,3,"23,24|24,25|25,26|",0.09375,0.38948325
200279.txt,19.0,2,"6,7|16,17|",0.10526315789473684,0.25931850000000001
243354.txt,35.0,3,"8,9|9,10|31,32|",0.085714285714285715,0.31821500000000003
205301.txt,44.0,6,"3,4|4,5|11,12|12,13|13,14|28,29|",0.13636363636363635,0.39084249999999998
174540.txt,17.0,1,"11,12|",0.058823529411764705,0.35703699999999999
18149.txt,21.0,1,"3,4|",0.047619047619047616,0.33521299999999998
21910.txt,31.0,5,"4,5|26,27|27,28|28,29|29,30|",0.16129032258064516,0.39609250000000001
59115.txt,41.0,5,"22,23|28,29|38,39|39,40|40,41|",0.12195121951219512,0.29907600000000001
2734.txt,38.0,4,"23,24|24,25|25,26|37,38|",0.10526315789473684,0.30846625
28934.txt,30.0,2,"12,13|27,28|",0.066666666666666666,0.29622375000000001
205842.txt,19.0,1,"18,19|",0.052631578947368418,0.34617600000000004
127483.txt,32.0,4,"8,9|16,17|21,22|29,30|",0.125,0.23127425000000001
41028.txt,43.0,6,"9,10|10,11|11,12|12,13|22,23|23,24|",0.13953488372093023,0.36442949999999996
271133.txt,36.0,2,"12,13|23,24|",0.055555555555555552,0.151085
233300.txt,10.0,1,"1,2|",0.10000000000000001,0.33261499999999999
273730.txt,19.0,2,"5,6|6,7|",0.10526315789473684,0.29509600000000002
95245.txt,22.0,2,"1,2|21,22|",0.090909090909090912,0.32972675000000001
53410.txt,39.0,3,"13,14|25,26|29,30|",0.076923076923076927,0.35647600000000002
134428.txt,14.0,1,"6,7|",0.071428571428571425,0.36765625000000002
249335.txt,22.0,2,"2,3|10,11|",0.090909090909090912,0.39563174999999995
245269.txt,32.0,2,"1,2|17,18|",0.0625,0.37956374999999998
22564.txt,21.0,1,"6,7|",0.047619047619047616,0.22573499999999999
137653.txt,25.0,1,"9,10|",0.040000000000000001,0.26687100000000002
105187.txt,24.0,1,"8,9|",0.041666666666666664,0.39326
226080.txt,25.0,2,"18,19|22,23|",0.080000000000000002,0.38359099999999996
94832.txt,23.0,1,"10,11|",0.043478260869565216,0.29346349999999999
69997.txt,24.0,1,"6,7|",0.041666666666666664,0.39902699999999997
171148.txt,24.0,2,"15,16|23,24|",0.083333333333333329,0.38708324999999999
252729.txt,27.0,3,"14,15|20,21|25,26|",0.1111111111111111,0.33700050000000004
230812.txt,14.0,1,"9,10|",0.071428571428571425,0.375253
23652.txt,32.0,2,"15,16|16,17|",0.0625,0.37410775000000002
234527.txt,30.0,2,"26,27|29,30|",0.066666666666666666,0.35855824999999997
54545.txt,40.0,5,"28,29|29,30|33,34|36,37|39,40|",0.125,0.36492999999999998
133596.txt,11.0,2,"3,4|4,5|",0.18181818181818182,0.19246449999999998
174805.txt,24.0,3,"12,13|13,14|23,24|",0.125,0.31811224999999999
107627.txt,13.0,1,"6,7|",0.076923076923076927,0.37813099999999999
224046.txt,25.0,2,"9,10|10,11|",0.080000000000000002,0.34361900000000001
157776.txt,37.0,4,"21,22|26,27|27,28|33,34|",0.10810810810810811,0.238234
226889.txt,18.0,2,"1,2|6,7|",0.1111111111111111,0.34569149999999998
106277.txt,27.0,4,"1,2|2,3|10,11|11,12|",0.14814814814814814,0.38586049999999994
34299.txt,47.0,6,"4,5|17,18|18,19|19,20|25,26|26,27|",0.1276595744680851,0.37559700000000001
144736.txt,24.0,3,"1,2|2,3|3,4|",0.125,0.35812850000000002
190201.txt,31.0,1,"22,23|",0.032258064516129031,0.323521
189988.txt,16.0,1,"15,16|",0.0625,0.34747850000000002
16986.txt,13.0,2,"4,5|5,6|",0.15384615384615385,0.37703900000000001
202903.txt,37.0,2,"13,14|20,21|",0.054054054054054057,0.31962199999999996
202730.txt,33.0,2,"29,30|32,33|",0.060606060606060608,0.31124499999999999
117385.txt,13.0,1,"6,7|",0.076923076923076927,0.37603300000000001
29545.txt,34.0,4,"8,9|9,10|10,11|11,12|",0.11764705882352941,0.28512424999999997
205739.txt,47.0,4,"3,4|4,5|18,19|22,23|",0.085106382978723402,0.26682699999999998
70424.txt,24.0,2,"2,3|3,4|",0.083333333333333329,0.23805000000000001
202724.txt,17.0,2,"3,4|14,15|",0.11764705882352941,0.39098899999999998
164425.txt,82.0,11,"37,38|43,44|44,45|49,50|64,65|65,66|66,67|67,68|68,69|71,72|79,80|",0.13414634146341464,0.24117050000000001
21131.txt,23.0,3,"1,2|8,9|17,18|",0.13043478260869565,0.32467099999999999
93783.txt,27.0,3,"13,14|14,15|19,20|",0.1111111111111111,0.37388450000000001
148871.txt,20.0,2,"1,2|18,19|",0.10000000000000001,0.35882875000000003
167892.txt,22.0,1,"17,18|",0.045454545454545456,0.39612049999999999
164343.txt,16.0,1,"1,2|",0.0625,0.250718
248177.txt,15.0,2,"9,10|10,11|",0.13333333333333333,0.37703449999999999
3984.txt,31.0,2,"2,3|28,29|",0.064516129032258063,0.39903499999999997
46343.txt,51.0,6,"11,12|12,13|16,17|20,21|25,26|26,27|",0.11764705882352941,0.3490895
86601.txt,38.0,4,"10,11|13,14|21,22|24,25|",0.10526315789473684,0.27030324999999999
208962.txt,25.0,1,"3,4|",0.040000000000000001,0.36906600000000001
230231.txt,11.0,1,"8,9|",0.090909090909090912,0.27046550000000003
264660.txt,22.0,1,"14,15|",0.045454545454545456,0.36080475000000001
222635.txt,22.0,3,"15,16|19,20|20,21|",0.13636363636363635,0.23937025000000001
107343.txt,27.0,2,"12,13|15,16|",0.07407407407407407,0.34379550000000003
38845.txt,12.0,1,"10,11|",0.083333333333333329,0.33858199999999999
227765.txt,18.0,2,"1,2|17,18|",0.1111111111111111,0.20246675
5477.txt,28.0,2,"8,9|9,10|",0.071428571428571425,0.38277775000000003
244598.txt,28.0,2,"14,15|19,20|",0.071428571428571425,0.39847524999999995
254953.txt,23.0,2,"1,2|19,20|",0.086956521739130432,0.38547549999999997
149776.txt,23.0,3,"6,7|15,16|18,19|",0.13043478260869565,0.39007400000000003
102207.txt,19.0,2,"4,5|7,8|",0.10526315789473684,0.28797800000000001
180576.txt,35.0,2,"25,26|28,29|",0.057142857142857141,0.25597249999999999
112772.txt,31.0,2,"1,2|25,26|",0.064516129032258063,0.334476
170691.txt,27.0,3,"3,4|4,5|5,6|",0.1111111111111111,0.32626299999999997
101068.txt,13.0,1,"10,11|",0.076923076923076927,0.32558000000000004
34070.txt,11.0,1,"10,11|",0.090909090909090912,0.17642449999999998
128377.txt,31.0,3,"3,4|7,8|18,19|",0.096774193548387094,0.39691549999999998
171216.txt,14.0,1,"2,3|",0.071428571428571425,0.38475025000000007
156859.txt,30.0,3,"3,4|20,21|24,25|",0.10000000000000001,0.36065324999999998
170120.txt,14.0,2,"3,4|8,9|",0.14285714285714285,0.32661024999999999
181867.txt,20.0,2,"9,10|13,14|",0.10000000000000001,0.34892050000000002
27742.txt,50.0,4,"26,27|30,31|39,40|44,45|",0.080000000000000002,0.36517499999999997
142186.txt,8.0,1,"3,4|",0.125,0.38045024999999999
170135.txt,21.0,1,"1,2|",0.047619047619047616,0.258494
169302.txt,21.0,2,"2,3|3,4|",0.095238095238095233,0.27196900000000002
247735.txt,16.0,2,"5,6|6,7|",0.125,0.38463249999999999
164632.txt,26.0,2,"12,13|25,26|",0.076923076923076927,0.30896950000000001
149978.txt,16.0,1,"15,16|",0.0625,0.38872600000000002
125646.txt,31.0,2,"19,20|26,27|",0.064516129032258063,0.227906
191485.txt,32.0,3,"1,2|19,20|22,23|",0.09375,0.31216949999999999
197792.txt,17.0,1,"5,6|",0.058823529411764705,0.29514200000000002
62237.txt,17.0,1,"13,14|",0.058823529411764705,0.17272999999999999
200324.txt,20.0,1,"4,5|",0.050000000000000003,0.37900499999999998
58632.txt,26.0,4,"1,2|22,23|23,24|24,25|",0.15384615384615385,0.29876524999999998
149777.txt,18.0,2,"4,5|8,9|",0.1111111111111111,0.28691699999999998
243584.txt,25.0,2,"2,3|22,23|",0.080000000000000002,0.25056100000000003
22820.txt,23.0,2,"20,21|21,22|",0.086956521739130432,0.39481349999999998
265225.txt,58.0,5,"1,2|32,33|33,34|41,42|44,45|",0.086206896551724144,0.35870374999999999
87536.txt,36.0,3,"13,14|17,18|29,30|",0.083333333333333329,0.34208075000000004
41411.txt,45.0,3,"18,19|21,22|33,34|",0.066666666666666666,0.39377899999999999
35390.txt,26.0,4,"10,11|11,12|12,13|19,20|",0.15384615384615385,0.12596099999999999
131800.txt,15.0,1,"4,5|",0.066666666666666666,0.30628450000000002
196301.txt,16.0,1,"13,14|",0.0625,0.39603324999999995
64685.txt,49.0,6,"16,17|34,35|38,39|43,44|46,47|47,48|",0.12244897959183673,0.319471
80271.txt,20.0,2,"1,2|8,9|",0.10000000000000001,0.36366775000000001
249081.txt,14.0,2,"3,4|4,5|",0.14285714285714285,0.22278424999999996
19120.txt,22.0,3,"2,3|3,4|14,15|",0.13636363636363635,0.36927199999999999
14404.txt,22.0,3,"4,5|5,6|11,12|",0.13636363636363635,0.27482500000000004
157788.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.25691375000000005
247537.txt,40.0,2,"7,8|19,20|",0.050000000000000003,0.34118199999999999
253542.txt,11.0,1,"5,6|",0.090909090909090912,0.3588055
33520.txt,25.0,2,"7,8|15,16|",0.080000000000000002,0.26067800000000002
85876.txt,32.0,5,"6,7|7,8|19,20|20,21|21,22|",0.15625,0.34395200000000004
70357.txt,15.0,3,"11,12|12,13|13,14|",0.20000000000000001,0.30148799999999998
116924.txt,30.0,2,"10,11|20,21|",0.066666666666666666,0.37774025
182837.txt,13.0,1,"6,7|",0.076923076923076927,0.33410100000000004
44794.txt,86.0,8,"7,8|41,42|42,43|50,51|81,82|82,83|83,84|84,85|",0.093023255813953487,0.39101374999999994
219311.txt,15.0,2,"12,13|13,14|",0.13333333333333333,0.3873375
267630.txt,35.0,3,"12,13|18,19|32,33|",0.085714285714285715,0.24686900000000001
189989.txt,27.0,4,"16,17|17,18|21,22|25,26|",0.14814814814814814,0.23330499999999998
192417.txt,16.0,2,"5,6|14,15|",0.125,0.33295600000000003
265999.txt,25.0,3,"6,7|17,18|24,25|",0.12,0.39333600000000002
115578.txt,21.0,2,"2,3|5,6|",0.095238095238095233,0.36571700000000001
231310.txt,46.0,4,"8,9|13,14|14,15|40,41|",0.086956521739130432,0.33796574999999995
237775.txt,23.0,2,"16,17|21,22|",0.086956521739130432,0.27809450000000002
152141.txt,35.0,4,"8,9|15,16|22,23|23,24|",0.11428571428571428,0.2901765
269609.txt,30.0,3,"2,3|23,24|27,28|",0.10000000000000001,0.32052150000000001
112565.txt,20.0,2,"5,6|6,7|",0.10000000000000001,0.35854999999999998
39780.txt,41.0,3,"25,26|26,27|33,34|",0.073170731707317069,0.38811999999999997
221881.txt,29.0,3,"23,24|24,25|27,28|",0.10344827586206896,0.374753
124941.txt,53.0,4,"43,44|44,45|47,48|48,49|",0.075471698113207544,0.236646
96163.txt,86.0,8,"38,39|60,61|63,64|66,67|69,70|72,73|73,74|77,78|",0.093023255813953487,0.37830474999999997
214184.txt,25.0,2,"2,3|3,4|",0.080000000000000002,0.38558799999999999
80073.txt,29.0,2,"4,5|11,12|",0.068965517241379309,0.36890200000000001
6427.txt,42.0,6,"4,5|5,6|6,7|11,12|35,36|36,37|",0.14285714285714285,0.37051925000000002
253422.txt,14.0,2,"2,3|7,8|",0.14285714285714285,0.34703700000000004
80846.txt,26.0,3,"3,4|14,15|18,19|",0.11538461538461539,0.33756799999999998
204208.txt,21.0,2,"10,11|16,17|",0.095238095238095233,0.33434700000000001
178145.txt,20.0,2,"8,9|19,20|",0.10000000000000001,0.31132325
74737.txt,20.0,2,"4,5|5,6|",0.10000000000000001,0.35582575
116850.txt,30.0,2,"11,12|23,24|",0.066666666666666666,0.28366075000000002
31294.txt,33.0,4,"16,17|20,21|21,22|27,28|",0.12121212121212122,0.252772
269769.txt,38.0,3,"16,17|25,26|32,33|",0.078947368421052627,0.38924500000000001
181279.txt,50.0,7,"33,34|40,41|41,42|42,43|43,44|48,49|49,50|",0.14000000000000001,0.28125675
265635.txt,27.0,4,"15,16|19,20|20,21|21,22|",0.14814814814814814,0.324407
59896.txt,31.0,2,"8,9|28,29|",0.064516129032258063,0.38784050000000003
8542.txt,32.0,7,"16,17|17,18|18,19|19,20|20,21|21,22|22,23|",0.21875,0.30806624999999999
111118.txt,17.0,1,"13,14|",0.058823529411764705,0.24749499999999999
235980.txt,13.0,1,"1,2|",0.076923076923076927,0.339833
198714.txt,22.0,2,"12,13|15,16|",0.090909090909090912,0.26464850000000001
103252.txt,24.0,1,"5,6|",0.041666666666666664,0.39777799999999996
207932.txt,11.0,1,"10,11|",0.090909090909090912,0.33116899999999999
105623.txt,71.0,6,"61,62|62,63|63,64|64,65|69,70|70,71|",0.084507042253521125,0.36223799999999995
188513.txt,20.0,2,"7,8|8,9|",0.10000000000000001,0.36818275000000006
187620.txt,9.0,1,"2,3|",0.1111111111111111,0.33206999999999998
37342.txt,31.0,3,"15,16|16,17|17,18|",0.096774193548387094,0.33692850000000002
134603.txt,23.0,3,"4,5|5,6|13,14|",0.13043478260869565,0.39763300000000001
78455.txt,26.0,3,"9,10|13,14|21,22|",0.11538461538461539,0.37784225000000005
